what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.transaction,1.2.1.v200807161719,org.eclipse.emf.transaction,1236069859960
stopped,bundle,org.eclipse.gmf.bridge.ui.dashboard,2.0.0.v20080417-1610,org.eclipse.gmf.bridge.ui.dashboard,1236069859960
stopped,bundle,org.eclipse.gmf.codegen.edit,2.1.0.v20080718-1700,org.eclipse.gmf.codegen.edit,1236069859960
stopped,bundle,org.eclipse.gmf.doc.ui,1.1.0.v20070601-1400,org.eclipse.gmf.doc.ui,1236069859960
stopped,bundle,org.eclipse.gmf.bridge.ui,1.1.100.v20080417-1610,org.eclipse.gmf.bridge.ui,1236069859960
stopped,bundle,org.eclipse.gmf.bridge.trace,1.0.100.v20080425-1959,org.eclipse.gmf.bridge.trace,1236069859960
stopped,bundle,org.eclipse.gmf.bridge,1.1.0.v20090212-1755,org.eclipse.gmf.bridge,1236069859960
stopped,bundle,org.eclipse.gmf.codegen,2.1.1.v20090212-1755,org.eclipse.gmf.codegen,1236069859960
stopped,bundle,org.eclipse.gmf.map.edit,2.1.0.v20080716-1600,org.eclipse.gmf.map.edit,1236069859960
stopped,bundle,org.eclipse.gmf.map,2.1.0.v20080521,org.eclipse.gmf.map,1236069859960
stopped,bundle,org.eclipse.gmf.validate,1.1.0.v20080603-1553,org.eclipse.gmf.validate,1236069859960
stopped,bundle,org.eclipse.emf.validation.ui,1.2.0.v200805130238,org.eclipse.emf.validation.ui,1236069859960
stopped,bundle,org.eclipse.emf.validation,1.2.0.v200807161729,org.eclipse.emf.validation,1236069859960
stopped,bundle,org.eclipse.gmf.xpand.editor,1.0.0.v20080812-2100,org.eclipse.gmf.xpand.editor,1236069859960
stopped,bundle,org.openarchitectureware.xsd.plugin,4.3.1.20090107-2000PRD,org.openarchitectureware.xsd.plugin,1236069859960
stopped,bundle,org.openarchitectureware.xtext.ui,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.ui,1236069859960
stopped,bundle,org.eclipse.emf.ecoretools.properties,0.8.0.v200806130600,org.eclipse.emf.ecoretools.properties,1236069859960
stopped,bundle,org.eclipse.emf.ecoretools.tabbedproperties,0.8.0.v200806130600,org.eclipse.emf.ecoretools.tabbedproperties,1236069859960
stopped,bundle,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor,1236069859960
stopped,bundle,org.eclipse.m2m.qvt.oml.emf.util.ui,1.0.1.v20080917-1645,org.eclipse.m2m.qvt.oml.emf.util.ui,1236069859960
stopped,bundle,org.openarchitectureware.uml2.adapter.plugin,4.3.1.20090107-2000PRD,org.openarchitectureware.uml2.adapter.plugin,1236069859960
stopped,bundle,org.openarchitectureware.adapter.rsdp,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.rsdp,1236069859960
stopped,bundle,org.openarchitectureware.adapter.rsdp.plugin,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.rsdp.plugin,1236069859960
stopped,bundle,org.eclipse.uml2.uml.ecore.importer,2.2.0.v200805131030,org.eclipse.uml2.uml.ecore.importer,1236069859960
stopped,bundle,org.eclipse.emf.cheatsheets,2.4.0.v200902171115,org.eclipse.emf.cheatsheets,1236069859960
