what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.ecoretools.filters,0.8.0.v200806130600,org.eclipse.emf.ecoretools.filters,1236009659913
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide,1.1.3.v20090122-1525,org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide,1236009659913
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1236009659913
stopped,bundle,org.eclipse.uml2.diagram.common,0.8.1.v200809231457,org.eclipse.uml2.diagram.common,1236009659928
stopped,bundle,org.eclipse.uml2.diagram.parser,0.8.0.v200809231457,org.eclipse.uml2.diagram.parser,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.1.3.v20090122-1525,org.eclipse.gmf.runtime.diagram.ui.properties,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui,1.1.3.v20090114-1755,org.eclipse.gmf.runtime.diagram.ui,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.ui.properties,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.emf.ui,1.1.0.v20080516-1748,org.eclipse.gmf.runtime.emf.ui,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.common.ui.services.action,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.type.ui,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services,1.1.1.v20080718-1700,org.eclipse.gmf.runtime.common.ui.services,1236009659928
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1236009659944
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.dnd,1236009659944
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.properties,1236009659960
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1.1.2.v20090122-1525,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1236009659960
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.1.3.v20090122-1525,org.eclipse.gmf.runtime.draw2d.ui.render,1236009659960
stopped,bundle,org.eclipse.gmf.runtime.gef.ui,1.1.1.v20080813-1510,org.eclipse.gmf.runtime.gef.ui,1236009659975
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.1.3.v20090114-1755,org.eclipse.gmf.runtime.draw2d.ui,1236009659975
stopped,bundle,org.eclipse.gmf.runtime.common.ui,1.1.3.v20081023-2107,org.eclipse.gmf.runtime.common.ui,1236009659975
stopped,bundle,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console,1236009659975
stopped,bundle,org.eclipse.gmf.xpand.editor,1.0.0.v20080812-2100,org.eclipse.gmf.xpand.editor,1236009659975
stopped,bundle,org.eclipse.m2m.qvt.oml.emf.util.ui,1.0.1.v20080917-1645,org.eclipse.m2m.qvt.oml.emf.util.ui,1236009659975
stopped,bundle,org.eclipse.xsd.editor,2.4.0.v200902171115,org.eclipse.xsd.editor,1236009659975
